Scrap,Steel,Energy,Power,P_on,P_off,TaptoTap,Delay,Temp,C,O,T_O2,T_NG,RCB_O2_Lc,RCB_O2_Bur,RCB_NG,PCC_NG,FB_NG,FB_O2,O2_Top_Lc,Alloy,Slag,F_Carbon,F_Lime,F_Dolo,Inj_Carbon
96.5,84.248,312.7032943215269,42.057941332150776,37.583333333333336,9.116666666666667,46.7,1.5833333333333333,1594.800049,0.064,409.1,30.558924544202828,13.25883512961732,4.542917030671351,5.014382976450479,2.601695897825468,10.211750783401383,0.4453884602601841,0.74346804671921,20.25815647849207,12.937992593295984,6.077295603456461,3.5609153926502706,28.487323141202165,33.23521033140253,14.73625486658437
96.72,85.95800391,445.18088146935423,36.26235741510924,63.31666666666667,242.46666666666667,305.78333333333336,232.66666666666663,1597.599976,0.093,274.3,41.95665642464312,31.28758069831266,5.650662810976389,8.756891153360426,4.536159906740672,23.811795992180805,2.93962479939118,4.950585886633114,22.59851657367319,12.808580352247036,3.62967944586837,6.9801527805160966,29.08396991881707,32.574046309075115,24.28220648522037
96.82,84.84299609,356.528208031603,41.17055459206049,44.083333333333336,14.116666666666667,58.2,3.683333333333333,1607.900024,0.156,165.29999999999998,34.87567103195165,16.406140084014094,5.720723387527887,5.363370990780389,2.827589100525363,13.07534063063048,0.5032103528582497,0.8420892388596457,22.94948741478373,12.694035449402763,3.7363131267044345,3.535943022117761,28.28754417694209,30.6448395250206,22.482704382298767
96.5,85.49399219,315.4482028405556,42.52655903810775,38.05,19.183333333333334,57.23333333333333,8.75,1609.5,0.056,478.2,30.582956966019765,13.840289881075444,4.975660185041126,4.977876890509492,2.6044195421961382,10.788141545083697,0.44772879379561,0.746847905500762,19.882571984968383,12.796220786704149,3.6961661504556766,4.67869132969073,28.072147978144383,30.411493642989747,19.16801354132671
96.09,86.35099219,304.8059192196295,41.79667259814733,37.78333333333333,15.7,53.48333333333333,5.283333333333333,1605.900024,0.127,209.4,31.080453657031686,12.771163978909224,4.977543049583806,5.255764739812193,2.7537115089169424,9.554097492993728,0.4633549769985567,0.7739717553325314,20.07317411230316,12.54183620284352,3.694225068058248,4.053224996302153,27.793542831786198,30.10967140110171,17.941310930060315
96.29,87.48100391,329.0151793366634,41.59666057165797,41.516666666666666,13.216666666666669,54.73333333333333,2.8,1589.5,0.145,179.5,31.59339381659824,13.523871847848802,4.887052535883502,4.908129054414277,2.571128084348478,10.453226404909463,0.4995173585908611,0.8365067698043978,20.961705467927118,12.5284341858669,3.646505935484983,4.000868581253116,27.434527414307084,29.720738032166004,18.398279947219688
95.99999609,84.091,329.79249741351634,41.75545430363864,39.85,16.35,56.2,5.716666666666667,1598.199951,0.136,189.3,32.8646844965573,10.23092379683914,5.43969142952278,5.173721325706675,2.717577433970342,7.006730839209904,0.5066155355507724,0.8474122438786553,21.40385948555732,12.985931907100642,3.793509412422257,3.5675637107419345,28.54050968593548,30.918885493096766,18.5305205075454
96.20999609,84.48799219,341.8892674717732,41.812599893848,41.45,13.383333333333333,54.833333333333336,3.466666666666667,1631.199951,0.135,191.2,33.89048485802347,14.504248227892466,5.546939131256446,5.114549237106211,2.6890813488510243,11.306739173677125,0.5084277053643166,0.8511978819223494,22.377798595902465,12.984093615729703,3.692832459532969,2.9590003682155204,28.406403534869,30.77360382944141,21.32847465409747
95.91,80.894,325.69444384008705,42.07995333806566,37.56666666666667,15.716666666666669,53.28333333333333,5.866666666666666,1594.800049,0.157,160.70000000000002,33.305795596706794,14.621502892674362,5.288798823151284,5.545265656290948,2.9015739733478374,11.215082070363684,0.5048468489628403,0.8444161124434445,21.62731500482112,13.622765594481669,3.0410166390585207,3.0904640640838625,29.66845501520508,32.140826266472175,19.03416817069251
76.23,84.038,237.09255432066448,42.1688551957672,28.35,17.25,45.6,7.9,1611.800049,0.068,391.2000000000001,23.227502046693164,12.257407791713277,3.500800126133416,3.893634332087865,2.005737939979533,9.899936040838668,0.3517338108950713,0.5846309288655133,15.24843665960637,13.006021085699327,5.85449439539256,2.974844713105976,21.41888193436303,23.20378876222661,10.617220781075227
127.7699965,82.14000391,592.5027677540076,38.83960247749944,75.18333333333334,131.56666666666666,206.75,124.41666666666669,1594.699951,0.083,307.6,44.07719359213748,27.591757878210696,8.74338491372492,7.667544107863434,4.006283860913442,22.570324150840424,1.015149878631166,1.7044137123903382,25.96185085815879,13.282200487784223,6.087167959571138,7.304601551485365,38.10567142691532,40.17530853316951,22.056853101506015
96.59000391,82.204,343.4516535691694,42.12149151595525,40.21666666666667,11.9,52.11666666666667,3.7666666666666666,1627.199951,0.122,224.1,32.74600088803465,15.288914237749989,5.466490328937765,4.758711863169676,2.530854131185831,12.258275266410395,0.4997848279889056,0.836252238333901,21.684546469758164,13.344849399056008,6.033769646245926,3.649457447326165,29.19565957860932,31.62863121016009,15.881222324947691
96.53,82.315,315.6995147907429,42.0271788032345,37.1,12.366666666666667,49.46666666666667,4.8,1622.099976,0.12266666666666666,218.6,30.6764416934945,15.017224855737108,4.684353884468202,5.331204385591934,2.6469704914049688,11.940284298123064,0.4299700662090749,0.7159898317439106,19.94489359169046,13.120330437951772,6.013484784061228,2.4296908218429207,29.156289862115045,31.585980683957967,12.78624794994837
96.48,81.181,338.3886654512756,42.42583822393822,38.85,18.33333333333333,57.18333333333333,9.15,1607.599976,0.12333333333333334,213.1,31.693502297335584,16.232409418459984,5.023416242716892,5.325567558911568,2.8015269952328747,12.90818107685296,0.5227013463741517,0.8733356573582489,20.47118283834888,11.03706532316675,6.146758477968983,4.311353641862012,29.56356782991094,32.02719848240352,13.756297655855434
96.77,82.985,348.7380110863409,41.690310468187285,41.65,11.716666666666669,53.36666666666667,1.6333333333333333,1580.800049,0.124,207.6,33.19019846960294,14.675998059890343,5.367583780201241,5.157094125444358,2.705114755678737,11.493835247333855,0.477048056877749,0.7970885461227933,21.86843201783455,13.315659456528287,6.68795565463638,4.217629692113032,28.920889317346507,33.74103753690426,20.937518828703983
96.62999609,85.342,338.5604080054369,40.9029966276052,42.38333333333333,64.11666666666666,106.5,56.41666666666666,1594.5,0.133,195.0,25.758884851538514,20.15207260200136,5.420157273089452,6.463161186754471,3.3919505636146328,16.176507721871996,0.583614304797169,0.9728034965198846,12.902762895174709,8.225727074593987,10.170842023856952,3.5152679805957208,28.12214384476577,32.80916781889339,13.199831267136933
97.23,81.67,419.0779621648096,40.226558867776696,51.05,160.98333333333332,212.03333333333333,150.7,1636.900024,0.031,889.6999999999999,37.15696562997429,31.51129522468471,2.1843001346883804,6.97239669401249,3.5233323007224198,26.01833275376515,1.9696301579527364,3.288805816089139,24.71146297293988,8.485367944165544,10.65262642341129,8.571078731480348,29.386555650789763,34.28431492592139,20.445083874127587
124.6399911,82.478,460.3140472610879,42.34102080669145,53.8,46.6,100.4,36.833333333333336,1601.300049,0.043,614.3,49.94175889328064,26.382200792938725,8.62639853051723,8.908442481631466,4.720222532069158,20.60700147918233,1.054976781687238,1.773513712747642,30.6334041683843,8.69322728485172,10.330027401246394,12.124445306627225,36.37333591988167,43.648003103858,25.376464026770776
91.49999939,84.84599219,332.1519469875622,41.52858837494883,40.71666666666667,12.666666666666666,53.38333333333333,4.466666666666667,1595.400024,0.143,173.1,33.3955813216827,15.90090583157809,5.785145807486372,5.313637914568891,2.8027706419824,12.616330369534689,0.4818048200610004,0.805847786503444,21.49094980133793,8.262028434180069,10.183156301186274,4.714424213512165,28.286545281072986,30.64375738782907,19.4941441228728
96.31000391,86.812,327.87738411740315,42.16843180740741,40.5,15.55,56.05,6.133333333333334,1638.400024,0.039,703.9,31.358474991936603,15.638617645026033,4.923469439708796,5.2571363751555085,2.752163018937474,12.436497339077548,0.4499572754918675,0.7519534165783534,20.425915772013088,8.489609731373543,9.883426254434871,3.4557434456065983,27.645947564852783,29.94977652859052,16.09224531170806
96.23000391,83.38600781,341.7132844988277,41.27918865030181,41.41666666666666,9.416666666666666,50.833333333333336,2.283333333333333,1608.5,0.12,222.4,33.06629076526359,15.005240805519746,4.337303517684738,5.193763322820479,2.6959544401289883,11.872324194434894,0.4369621709558612,0.7298870829585528,22.80533684179981,8.382701347121849,10.361450592150613,3.597725900052296,28.781807200418367,31.180291133786564,18.9899965424427
94.84,84.32599219000001,323.1995340012376,41.591707065705805,39.31666666666667,12.366666666666667,51.68333333333333,3.15,1620.5,0.161,168.3,31.719358178120476,14.656230610549072,4.71647447804551,5.010807581699679,2.615580727506172,11.617136799205918,0.42351308383698,0.707472280498998,21.284603837876286,8.265541642599912,10.008776393621702,4.743495921147725,28.460975526886354,30.832723487460218,20.548231393421805
76.45,84.56800391,256.59724206206585,41.53094080382776,31.35,14.116666666666667,45.46666666666667,4.616666666666666,1627.900024,0.088,308.8,25.66578330629537,12.11364315859019,3.72461975495148,4.194309426736474,2.1840723259421675,9.57798086214756,0.3515899823252669,0.5851378028581874,17.161716309924433,8.253712606754135,7.236779534861792,3.5474409484616625,21.284645690769977,23.64960632307775,15.1091422396563
96.57,82.534,357.67600661545544,42.37382516267944,41.8,10.316666666666666,52.11666666666667,3.45,1596.800049,0.122,216.2,35.16560782223083,14.824270942884144,6.134342876874984,5.409938267865364,2.8598245692684223,11.43973530908474,0.5247110645309812,0.8789570237720212,22.742369665834683,8.554050451934959,10.492645455206338,3.634865631133835,29.078925049070683,31.502168803159908,21.05193011365013
96.34999609,84.43401172,384.1622912288645,42.247072445730815,46.06666666666667,86.3,132.36666666666667,78.65,1596.800049,0.056,468.5,43.486062348619626,27.378079294228755,6.878817803020766,9.327789310921066,4.944735569174729,21.21872158510296,1.2146221399510684,2.045791399475624,25.233663835202165,8.314185074232547,10.256530305249838,5.921784240906373,28.42456435635059,30.793278052713134,23.041662481366696
76.38999609,85.277,360.04519882266027,36.359496023684216,50.66666666666666,125.2,175.86666666666667,114.51666666666668,1653.0,0.056,447.3,31.59443731604067,22.69666675656977,4.722813068001923,7.098694935328401,3.630168931833906,18.31943192185466,0.7470659028811989,1.2511030524056896,18.521826272031145,11.679585351267049,6.367484784877517,5.86324565826659,28.143579159679632,24.62563176471968,19.64480457802221
106.7600004,80.32700391,459.5473496230391,40.39228641337386,54.833333333333336,84.98333333333333,139.81666666666666,77.18333333333334,1592.099976,0.13,192.6,38.05596885482044,23.45505743138329,6.059101912294889,7.413114743669269,3.8203035101847855,18.85842095763036,0.776332951119028,1.3054984985808118,23.27825368782636,12.32462250315244,6.137413024297124,7.469468183728751,34.85751819073417,37.34734091864375,19.831438027799837
96.65,79.73000391,344.71848039822834,42.465176327897,38.833333333333336,24.316666666666663,63.15,16.016666666666666,1622.900024,0.053,510.7,34.42367619971687,17.521621742010023,5.48655273482477,6.133180685052848,3.21851844243814,13.79641880165562,0.5066844979162626,0.8462574149145053,21.95768536492475,12.40436412265065,6.271164874949773,6.271164874949773,34.867676704720736,33.73886702722978,17.073246372050757
96.77999609,80.57999609,343.61879664370184,43.471297271696464,38.21666666666667,15.566666666666666,53.78333333333333,4.7,1613.900024,0.053,510.7,32.76832003132454,15.284573476826536,5.397744056902201,5.19121696820127,2.7177453664232365,12.085211482417186,0.4816166279861134,0.8040160851787402,21.37534292104233,12.31074768100054,0.0,6.329114231159552,29.784066970162595,32.26607255100948,16.21680396385832
96.40999609,80.16999219,364.2577545821762,42.10218214817781,41.61666666666667,11.733333333333333,53.35,3.083333333333333,1617.400024,0.157,162.4,35.79192404309501,14.23587878485984,6.263267967021615,5.61765554289497,2.962040054054295,10.732452760639342,0.541385957692707,0.905215617684096,23.00578490302083,11.587876892869136,7.109892173235099,7.4840970244579985,29.936388097831998,32.43108710598466,18.931647098118543
96.57,82.18299219000001,335.1762078255379,42.34193903159694,39.03333333333333,15.516666666666667,54.55,7.333333333333333,1632.5,0.16,162.79999999999998,32.9731722073966,14.704958785219912,5.633588418509005,5.266580559629049,2.7620466224351032,11.438210534203233,0.5047016285815767,0.8419581613678405,21.231045067890705,12.143631831908843,3.857245782279663,7.300780660466239,29.203122641864955,31.636716195353703,15.991751638362924
96.56,81.034,327.16653849001653,42.62697981598928,37.31666666666667,18.48333333333333,55.8,6.7,1649.599976,0.045,623.2,34.37678430041711,13.036286336599453,5.58553816916356,5.712916504183428,2.9924975812621857,9.506251573413628,0.537537181923637,0.90588896018955,22.172440679221065,7.61408791371523,10.563467186613028,11.106449144803417,29.61719771947577,32.08529752943209,13.78125231384357
106.5700053,85.191,553.478541864751,38.46476448130524,73.55,406.2,479.75,398.03333333333336,1622.699951,0.162,152.6,48.43726636616544,34.71830085337653,0.0,10.37280232653684,5.0138678264135885,24.55591974504349,5.148513281919452,8.727138230564261,29.33732580906434,8.216830416358535,9.731074878801753,7.6299139580472115,30.51965583218885,32.86732166543414,26.41124062400958
96.35,85.32699219,325.86821281693653,41.10853224640657,40.583333333333336,13.633333333333333,54.21666666666667,3.65,1637.599976,0.098,279.90000000000003,29.50026655568673,16.018633235734594,0.0,6.933133230369878,3.3270363189160954,12.199232637688034,0.492364279130463,0.8244783531493658,21.74265498388711,8.297491588868814,9.762444199897914,3.5158862664698365,28.12709013175869,30.47101430940525,19.562977167682583
96.63,90.356,319.5124131214308,40.96630230981474,42.28333333333333,12.066666666666666,54.35,4.366666666666666,1608.699951,0.166,160.8,30.97586303067865,14.866178372216568,3.0923924697861795,5.983831842932402,3.005071218292089,11.39674624817389,0.4643609057505866,0.7769522001859313,21.122686506706803,7.680729558634734,9.230156270751252,3.3202000973925365,26.56160077914029,28.775067510735315,17.18480233742087
99.44999777,83.512,444.0067215489989,39.56360450148192,56.23333333333333,112.96666666666668,169.2,102.51666666666668,1589.699951,0.065,404.0,47.53696143069259,23.00417347207587,10.28094788772871,6.476117528019925,3.526829413736948,18.68657758166491,0.7907664766740109,1.3160996144266692,29.463796412491615,8.537695181530799,9.91474279145512,7.783312577833126,28.738384902768463,31.133250311332503,20.215657630041196
96.92999817,85.16199219,314.50749390929667,41.34764368096055,38.86666666666667,12.133333333333333,51.0,3.566666666666667,1623.400024,0.161,168.20000000000002,32.03248047455053,14.515455947085682,4.803513357077562,5.313091055814108,2.770949456813077,11.279048790415573,0.4654576998570329,0.7782625475943554,21.137613514064505,8.196144571662115,9.840070416981163,3.5226982399693907,28.18158591975513,30.53005141306805,18.825886510769752
96.5,87.50000391,321.62015614245934,41.91574419197352,40.28333333333333,15.783333333333331,56.06666666666667,6.9,1647.699951,0.104,269.2,32.92739659718719,11.275392387579608,5.6341687996617145,5.283799638175354,2.787052401172858,7.985623243156721,0.502716743250029,0.8419284080921134,21.16749975125801,8.114285351693077,9.485713861838386,3.428571275363272,27.428570202906176,29.71428438648169,17.177142089569994
96.28,85.37399609,314.6181337427894,41.75161759585493,38.6,13.116666666666667,51.71666666666667,5.25,1619.400024,0.064,420.7000000000001,32.30254479470272,15.030004869952434,5.219970956146912,5.058013209839431,2.648288663466731,11.913510560379343,0.4682056578195249,0.7826409335409614,21.24191968346225,8.070373082614832,9.792208849152397,6.325110979117576,28.11160435163367,30.45423804760314,12.099703039682325
96.27,80.88299219000001,324.62863896430235,41.73287788609271,37.75,14.233333333333333,51.98333333333333,6.466666666666667,1648.5,0.132,210.9,32.739283838307266,13.991772365957518,5.197905500483932,5.486705313244667,2.866820523346912,10.633869478759696,0.4910823638509112,0.8210379364304771,21.233635088148187,8.642113515756172,10.101011076355926,4.945415459660184,29.672492757961106,32.1452004877912,14.786792224383952
74.35,79.429,252.90916995052183,40.83453464483343,29.516666666666666,18.05,47.56666666666667,9.433333333333334,1618.900024,0.051,531.6,26.994964710622064,13.22495340492767,4.662398884538392,4.644851162673582,2.439282705309144,10.37359444283574,0.412076244192927,0.68674453914817,17.00097012426192,8.6744136272646,8.82549194878445,5.035944050661597,30.215664303969582,12.589860126653992,10.745445618099184
115.41499809999999,82.87,61.0406987812236,28.059158318644062,10.816666666666666,29.566666666666663,40.38333333333333,23.15,1644.599976,0.045,567.5,5.538066574152286,8.389252419452154,0.0,2.250468661759382,1.1878860021720767,7.080315289006878,0.1210511282731989,0.1957898757089417,3.091808036683963,9.870882104501025,0.0,4.826837214914927,3.620127911186195,0.0,1.390732472547363
156.4799962,81.29399609000001,810.1879445941256,34.42838625816756,114.78333333333332,2557.766666666667,2672.55,2546.766666666667,1635.400024,0.177,150.6,66.51283723356205,62.49434050917498,8.900937065498855,11.760471510608944,6.343197576720329,44.59744346908755,11.553699463367098,19.565674902228807,26.28575374292441,12.202623166682123,6.101311583341062,18.4515471270395,48.58907410120402,52.27938352661192,23.012154525272763
96.67999609,82.411,401.8781841016369,40.103955233097885,49.55,11.316666666666666,60.86666666666667,3.083333333333333,1614.699951,0.171,157.4,37.29863011005813,17.002094647559183,5.887100265741224,6.688279173896689,3.457973292400286,12.973545303418232,0.5705760638749681,0.9561344723398576,23.767116210214656,11.98869083010763,4.598900632197158,4.853720983849243,29.12232590309546,31.549186395020083,19.754644404266426
96.00999655,83.08999219,330.95912089048903,43.07998554046998,38.3,26.166666666666668,64.46666666666667,18.53333333333333,1611.099976,0.124,224.8,31.9752560564057,17.443654449812747,5.308780207745498,6.18239949794849,3.2432326914146987,13.53383353832278,0.6665882200752677,1.1204460675253796,19.36363028318633,8.292214042149375,10.470575060478891,3.008785936919222,28.88434499442453,31.29137374395991,21.16380028028981
96.37,81.088,381.4450009865825,43.82141049350649,42.35,9.316666666666666,51.66666666666666,2.6333333333333333,1593.400024,0.1485,149.6,26.362634964483032,17.822319159431732,6.398801832576954,5.992823919692187,3.132670345797159,14.1582895496251,0.5313592763417522,0.8896699388318864,13.081339273382005,8.583267561168114,10.507103393843726,9.865824782951856,29.597474348855567,32.06393054459353,3.5147000789265985
96.65,82.904,331.06697662356464,43.07253525196164,38.23333333333333,11.583333333333334,49.81666666666667,3.983333333333333,1586.900024,0.173,150.4,33.54422558622021,15.375489240567404,5.687848354723537,5.323482365145229,2.804096243848307,12.06149261796777,0.5099003787513269,0.8525173815497442,21.6803774848017,10.819743317572131,7.912766573386086,4.824857666698833,28.949146000193,31.361574833542413,16.00344977323169
96.15999609,82.47199219000001,322.1220955690848,42.695439026785714,37.333333333333336,8.566666666666666,45.9,2.3,1616.599976,0.053,466.3,31.046680673132403,15.171701456142548,4.740089836794325,5.06990743035184,2.6375628528393373,12.083864552514576,0.4502740507886353,0.7511443625283425,20.485539031332568,10.779417065031128,7.978466174117528,1.212532853209351,29.100788477024416,31.52585418344312,9.339534301845024
96.38,82.055,309.14204972274695,41.94760827009647,36.28333333333333,7.166666666666667,43.45,0.8333333333333334,1638.800049,0.037,749.5,30.13082807872768,14.388227956858204,4.200677777100725,4.662084187435257,2.427036438973859,11.520341673267929,0.4408498568033636,0.7356654926573639,20.532400621534336,14.648711230272378,2.9858022058375475,1.2186947778928767,29.24867466942904,31.686064225214796,14.252635427457191
96.38000046,80.68600391,326.028216236146,41.57212034591747,37.96666666666667,7.516666666666667,45.48333333333333,1.0,1617.699951,0.169,159.9,31.343069844193504,14.406609829092478,4.339061299782742,5.18513601772449,2.680430663553976,11.271142675678956,0.455036489859546,0.7593777115092227,21.059494827570774,14.562624780756726,3.7676918581702505,4.337803126182855,29.744935722396715,32.22368036592977,17.819075556198282
96.57,83.855,307.9101589648799,41.11070454135339,37.68333333333333,8.683333333333334,46.36666666666667,0.5333333333333333,1568.599976,0.142,179.1,31.25368731739312,14.824357617315604,4.569667318585654,5.078622860890824,2.634700566453998,11.735311847832568,0.4543452030290382,0.7589175839246318,20.84647955399201,15.252519229622562,3.756484407608371,2.3850694651481725,28.62083358177807,31.00590304692624,15.932264027189792
96.66,86.952,316.42168598767137,42.78556992829373,38.583333333333336,8.266666666666667,46.85,0.7166666666666667,1580.800049,0.1025,299.65000000000003,30.12961180881406,13.750508947465269,4.423476308768056,4.837296899438771,2.516021333609348,10.802319958137824,0.4321676672186954,0.7219682698500322,20.1468703307572,14.847272058147023,3.5421841935780662,2.3001196062195235,27.60143527463428,29.901554880853805,14.53100561229184
97.57000391,82.29799609,308.5163643867285,42.2194008221709,36.083333333333336,9.033333333333331,45.11666666666667,1.0166666666666666,1603.300049,0.063,420.2000000000001,30.644446934552327,14.57602435043689,4.490396808639961,5.21894627337335,2.6255220450775374,11.508475989673396,0.442026315685957,0.7378422912460006,20.19726156129301,15.601837966939494,3.91261045588358,2.430192829741354,29.16231395689625,31.592506786637603,14.572043755336596
96.51,83.576,315.2354415143104,41.96726643185841,37.66666666666666,9.083333333333334,46.75,1.8,1601.099976,0.096,276.2,30.34060079448646,14.372466174499856,4.027128649373026,5.040965420694937,2.6655372475351777,11.253936058198526,0.4529928807313104,0.7568333133914042,20.51567339906193,14.214607064228966,3.757059442902269,3.589547238441658,28.716377907533264,31.109409399827705,17.199913850866277
96.19000391,84.53999219,324.3893330196438,41.90404840747029,39.266666666666666,7.75,47.016666666666666,0.6,1612.400024,0.17,157.3,31.26431030487655,13.61559462192801,4.967567468614879,4.913684473336595,2.56737678082816,10.589041787324536,0.4591760656040344,0.7668108941186785,20.6162474688064,13.023422068996052,3.666903579826318,3.548616367573856,28.38893094059085,30.75467518564009,18.781052125384637
96.34999609,82.892,335.00461286975826,41.32663436626705,40.31666666666667,44.35,84.66666666666667,35.516666666666666,1625.599976,0.141,182.9,34.776719647251845,20.77102407952517,5.031246429088452,7.512727344013898,3.931761508951407,16.35950124258071,0.4797613159291608,0.8019102808473677,21.430835593302128,13.137576605703808,4.560150557351735,3.6191671090093136,28.95333687207451,33.77889301742026,21.307846354292334
96.56999487,82.40000391,321.4357313493482,41.85719924143986,37.96666666666667,9.3,47.266666666666666,0.9,1593.300049,0.172,152.5,29.847225234191136,13.660239521704652,4.757692432007556,5.09812969740671,2.640344814032182,10.541953164817514,0.4779415428549584,0.7993443067301427,19.192058798046727,13.31310616439023,4.490291049065073,3.640776526268978,29.126212210151824,33.980580911843795,16.165047776634264
96.64000061,84.47899219,331.2318015947202,41.90335424625624,40.06666666666667,13.616666666666667,53.68333333333333,4.95,1624.099976,0.087,310.3,31.755258525888905,11.027084803578786,4.745004830294958,5.243692680467807,2.7446026638022087,7.8000789654069855,0.4824031743695924,0.8068043691466769,20.95975665781673,12.878941519011036,4.628369608394591,3.551178727668484,28.40942982134787,33.14433479157252,18.72063052602569
95.97,82.17800391,352.8180169933748,42.62064898652511,40.81666666666667,10.283333333333331,51.1,1.5166666666666666,1636.599976,0.155,177.8,34.10078350246948,15.79037156245768,5.55618405504296,5.483334840956957,2.8856289970209863,12.398828914315011,0.5059136511216824,0.8457254702379398,22.21553913623162,13.154371590527964,4.040010516239856,3.65061191226493,29.20489529811944,34.07237784780602,18.44471668671856
96.62,82.199,314.3333051496977,42.8055131431201,36.21666666666667,10.116666666666667,46.333333333333336,1.6,1610.699951,0.092,290.4,30.28905326098858,13.26982682271074,4.174776396306524,5.100723098821153,2.6418920059854742,10.194961313397974,0.4329735033272911,0.7171556588279663,20.296398107032932,13.236170756335236,4.391780921909025,2.43311962432633,29.19743549191596,34.06367474056862,14.732539325295928
96.22,81.306,333.77720906206184,42.69979158041958,38.13333333333333,11.633333333333333,49.766666666666666,2.833333333333333,1614.400024,0.116,230.8,32.233075726268666,14.127719307308194,4.82661756819915,5.392306963815709,2.804243893439599,10.87716432981576,0.4463110840528374,0.743954738887659,21.270196443066933,13.479939979829288,3.9849457604604823,3.689764593018965,29.51811674415172,34.43780286817701,16.831476151821516
96.24,82.614,342.9528699736122,43.07337425675675,39.46666666666667,8.416666666666666,47.88333333333333,0.9333333333333332,1587.099976,0.17,153.1,32.89981533396276,13.399235892221656,5.219060328757837,5.188185174425642,2.7142378652528625,10.21455336867843,0.4704446461858764,0.7851491393710509,21.707420691408235,13.133367225893917,3.703972692279759,4.236570072869005,29.05076621395889,33.89256058295204,18.68630014283293
96.24999609,81.65299609,328.47754368299013,42.31210873093778,38.03333333333333,9.9,47.93333333333333,1.7,1591.0,0.117,222.7,31.599496791961503,13.341690938067329,4.545672587333959,4.98144219413174,2.590579343430924,10.266005684299197,0.4851059225841568,0.8108863994043798,21.26149562333837,13.361420305967366,3.882282527031765,3.674084410440156,29.39267528352125,34.29145449744146,16.888541339989917
96.37999609,81.353,334.590075965238,43.01653345917471,37.96666666666667,12.183333333333334,50.15,4.15,1607.400024,0.122,217.7,31.70407187196539,13.971881135299252,4.781348579646726,5.229341732941625,2.723935331210896,10.774911939326149,0.4730338524700995,0.7900398264354112,20.903341745233732,13.11568104433764,4.019519870195322,3.687632908436075,29.5010632674886,34.41790714540337,16.43147763450641
96.58,82.90999219000001,343.3969416467267,43.22890590468157,39.516666666666666,8.7,48.21666666666667,0.75,1627.300049,0.044,621.3,33.43846079066914,14.956716690531383,6.0638089296628594,5.239793570411141,2.6884345434407644,11.777801579841157,0.4904805793107383,0.8198131637045085,21.31504512689063,13.13472563722358,3.8596071661263047,3.618381718243411,28.947053745947287,33.77156270360516,16.50283595328849
96.43,81.07499609,329.47369581550606,42.51259193633952,37.7,8.866666666666667,46.56666666666667,0.8333333333333334,1624.0,0.146,173.7,32.05980162015201,10.186831968307285,5.075225937022922,5.080733405681993,2.68023075522297,7.023631766418751,0.4829694466655632,0.8067396997144894,21.097102590066864,13.469010825332498,3.5152638143038115,3.70027769926717,29.60222159413736,34.53592519316025,17.631823237008064
96.38,82.745,321.378176083147,41.2641266586207,38.66666666666666,8.616666666666667,47.28333333333333,0.5666666666666667,1637.300049,0.11349999999999999,121.5,31.65249761314883,13.711948709891836,4.821474916913409,5.239812846697685,2.6455713215300016,10.598395468004108,0.4679819203577254,0.7820196265635385,20.809190222974195,13.064233488428304,5.619674904828086,3.6255967127923134,29.004773702338507,33.83890265272826,15.23052752432171
96.55999609,79.973,325.3467630325235,41.19096044327177,37.9,8.0,45.9,0.7666666666666667,1579.0,0.081,317.6,31.741221849874336,15.098910682355296,4.599352531479375,5.364658097107774,2.72270016130444,11.896770284971176,0.4794402360796769,0.8004553536818676,20.97675586760532,13.717129531216786,3.9638377952558983,1.8756330261463243,30.01012841834119,35.011816488064724,14.726845310292225
96.45000391,81.19400391,314.93124305513754,40.858367904127824,37.55,9.283333333333331,46.833333333333336,1.45,1606.699951,0.118,225.2,31.59709791924708,13.56932146394996,4.499570946211267,4.973962454760287,2.575484887181985,10.526939476311878,0.4668971004560969,0.7794690365331929,21.344095494058507,13.695592610910078,3.8919130081363167,3.0790451013736684,29.55883297318722,34.48530513538508,16.04182497815681
96.18000391,82.222,360.7252847169857,40.72250026544622,43.7,35.666666666666664,79.36666666666666,28.866666666666667,1578.099976,0.099,252.1,34.30028532509548,19.58555916907884,5.012958344482012,6.4719806256233126,3.380519751404734,15.734406302449468,0.4706331152246358,0.7856063340711732,22.02974003308117,13.208143805794071,3.8675780204811367,3.040548758239887,29.18926807910292,34.054146092286736,18.811875167230184
76.39,78.811,259.26826470924107,41.67676394107649,29.416666666666668,21.53333333333333,50.95,16.066666666666666,1592.900024,0.029,913.5,25.81508379540927,13.955135577520904,3.6905518138330944,5.259322848333355,2.6963388359492964,10.861276953724731,0.3975197878468741,0.6620088566316884,16.20320027661113,13.830556648183627,4.047658321807869,2.5377168161804824,22.83945134562434,26.646026569895064,10.296785981652306
96.35000391,81.73600391,364.36886470242905,42.86901152339065,41.68333333333333,14.15,55.833333333333336,9.433333333333334,1585.699951,0.057,450.7,34.76970407226261,16.391518240544727,6.16089651941488,5.447483761137547,2.878837681605959,12.960809133346828,0.551871425591939,0.9238553561187915,22.2374684355914,14.91386832835929,3.841636304433812,6.117255261837281,29.362825256818947,34.25662946628877,20.35516688376355
